url,thumbnail_url,created_at,play_count,play_count_increase,account_name,likes_count,comment_count,hashtags,music_info,caption,category,display_name,content_type,ten_days_increase,product,likes_count_increase,ten_days_likes_increase,comment_count_increase,ten_days_comment_increase,account_type,save_count,save_count_increase,video_id,ten_days_save_increase,is_pr
https://www.tiktok.com/@kogumipip/video/7520327530180594952,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520327530180594952.jpg,2025/6/28,24300,0,kogumipip,515,18,,What’s This? What’s That?,What can you do to promote world peace? Go home and love your family.」 世界平和のために何ができますか？家に帰ってあなたの家族を愛してください。,,コグミkogumi,video,5500,,0,0,-2,-4,グルメ,25,0,7.52033E+18,0,0
https://www.tiktok.com/@kogumipip/video/7520329856354127122,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520329856354127122.jpg,2025/6/28,32100,0,kogumipip,1000,30,,オリジナル楽曲 - 昭和歌謡 🇯🇵懐メロ⭐️魅✨🎌,Think of all the beauty still left around you and be happy.」 たとえどんなに厳しい状況でも、まわりにまだ残されているすべての美しいものを思って楽しいやりましょう,,コグミkogumi,video,7100,,0,0,0,0,グルメ,73,0,7.52033E+18,0,0
https://www.tiktok.com/@kogumipip/video/7520369443432615186,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520369443432615186.jpg,2025/6/28,33900,0,kogumipip,889,37,,オリジナル楽曲,🐷❤️ Happy comment I can’t tell how much I love you. どんなに愛しているか伝えられないほどだにょん,,コグミkogumi,video,9000,,0,0,0,0,グルメ,61,0,7.52037E+18,0,0
https://www.tiktok.com/@kogumipip/video/7520398816395169031,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520398816395169031.jpg,2025/6/28,57900,0,kogumipip,2004,51,,オリジナル楽曲,🐷❤️ Happy comment Welcome to the world. ようこそ、この世界へにょん,,コグミkogumi,video,12800,,0,0,0,0,グルメ,134,0,7.5204E+18,0,0
https://www.tiktok.com/@nemuiiiiiii45/video/7520179864830332167,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520179864830332167.jpg,2025/6/26,28500,800,nemuiiiiiii45,2148,39,,オリジナル楽曲,Switch2って公式以外だとどこで買えるんですかね❓ 4回戦難なく突破してしまって(っ ॑꒳ ॑c),,なこ🌜,video,10000,,17,232,1,2,女性インフルエンサー,169,4,7.52018E+18,26,0
https://www.tiktok.com/@lancul_jp/video/7520124876850613520,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520124876850613520.jpg,2025/6/27,134100,0,lancul_jp,1474,12,"英会話,英語,ランカル英会話,石原さとみ",オリジナル楽曲,石原さとみさんは永遠に20代のイメージです... #英会話 #英語 #ランカル英会話 #石原さとみ,,ランカル英会話 ( LanCul ),video,14100,,0,0,0,-4,教育,95,0,7.52012E+18,0,0
https://www.tiktok.com/@mirin_mi/video/7520156631443770632,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520156631443770632.jpg,2025/6/26,18100,900,mirin_mi,491,199,,無理すぎ♡オタクハート,リクエストはコメント欄に！,,みりん🙈🌷,video,8000,,16,89,8,43,アーティスト,64,1,7.52016E+18,9,0
https://www.tiktok.com/@yoshipapa0/video/7520093027604466952,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520093027604466952.jpg,2025/6/27,59400,0,yoshipapa0,661,26,,オリジナル楽曲,Don't eat🐮,,Yoshipapa /よしぱぱ,video,13600,,0,0,0,0,エンタメ・おもしろ,157,0,7.52009E+18,0,0
https://www.tiktok.com/@hana_himesaki/video/7520383145280048391,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520383145280048391.jpg,2025/6/27,18300,0,hana_himesaki,1774,80,"可愛い界隈,piki",Kawaii Kaiwai,#可愛い界隈#piki,,姫咲はな🧸👙,video,6600,,34,467,0,11,女性インフルエンサー,171,3,7.52038E+18,51,0
https://www.tiktok.com/@licca_1126/video/7520196021603929362,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520196021603929362.jpg,2025/6/26,13800,900,licca_1126,1969,142,"LICCA,ゲスの極み乙女,だけど僕は' by LICCA🍊🍊🍊",だけど僕は,私と1回どうー？💭 #LICCA #ゲスの極み乙女 #だけど僕は' by LICCA🍊🍊🍊,,LICCA,video,5200,,72,425,3,20,女性インフルエンサー,194,5,7.5202E+18,36,0
https://www.tiktok.com/@xxtakaharuxx/video/7520203844081454343,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520203844081454343.jpg,2025/6/27,37900,0,xxtakaharuxx,550,43,"ScrapDo,ロクデナシ宇宙,TAKAHARU,絵文字ダンサー,絵文字ダンス,emojidancer,dancetutorial,ダンス,dance,がーどまん,dododododo' by TAKAHARU",Scrap Do,@TAKAHARU  #ScrapDo #ロクデナシ宇宙 #TAKAHARU #絵文字ダンサー #絵文字ダンス #emojidancer #dancetutorial #ダンス #dance #がーどまん #dododododo' by TAKAHARU,,TAKAHARU,video,15400,,0,1,0,0,エンタメ・おもしろ,137,0,7.5202E+18,0,0
https://www.tiktok.com/@unanico25/video/7520239022988381447,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520239022988381447.jpg,2025/6/27,136100,0,unanico25,6808,57,2,suara asli,アシスタントのバイト始めてから明らか筋肉量増えました✌️ #02,,una(うな)🐽☀️,video,37700,,0,0,0,0,女性インフルエンサー,402,0,7.52024E+18,0,0
https://www.tiktok.com/@kokujin_samurai/video/7520086080528321799,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520086080528321799.jpg,2025/6/27,11000,0,kokujin_samurai,350,5,"黒人サムライ,ダイエット' by 黒人サムライ(KOKUJINSAMURAI)",original sound,お腹周りの脂肪を落とす方法 #黒人サムライ #ダイエット' by 黒人サムライ(KOKUJINSAMURAI),,黒人サムライ,video,2044,,0,0,0,1,健康・フィットネス,25,0,7.52009E+18,0,0
https://www.tiktok.com/@kokujin_samurai/video/7520357609237499144,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520357609237499144.jpg,2025/6/28,5922,0,kokujin_samurai,229,3,黒人サムライ' by 黒人サムライ(KOKUJINSAMURAI),original sound,宿題と食事管理サボってるこうなります。#黒人サムライ' by 黒人サムライ(KOKUJINSAMURAI),,黒人サムライ,video,2021,,0,0,0,0,健康・フィットネス,11,0,7.52036E+18,0,0
https://www.tiktok.com/@eishisana/video/7520207328742804744,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520207328742804744.jpg,2025/6/27,1400000,0,eishisana,51700,207,,オリジナル楽曲,横でずっと号泣してる人おったけどカメラずれてて俺しか映ってなかった。,,えいしとさなです。,video,400000,,800,10600,2,44,"男女インフルエンサー,恋愛",4052,70,7.52021E+18,947,0
https://www.tiktok.com/@kk_swing/video/7520211188001557776,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520211188001557776.jpg,2025/6/27,15900,0,kk_swing,468,16,"asmr,asmrchallenge,asmrswitch,quickasmr,countdownasmr,triggersounds,oddlysatisfying,tiktokasmr,asmrvideo,relaxing,asmrshorts,sleepasmr,relax",オリジナル楽曲 ASMR,#asmr #asmrchallenge #asmrswitch #quickasmr #countdownasmr  #triggersounds #oddlysatisfying #tiktokasmr #asmrvideo #relaxing  #asmrshorts #sleepasmr #relax,,四葉の抹茶,video,3800,,0,0,0,3,エンタメ・おもしろ,50,0,7.52021E+18,0,0
https://www.tiktok.com/@sansochan1/video/7520268985221352711,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520268985221352711.jpg,2025/6/27,176500,0,sansochan1,15200,71,,VIDA BOA,従兄弟と通話してると時間があっという間ww' by 酸素🧋🧸,,酸素🧋🧸,video,75300,,0,0,0,0,"エンタメ・おもしろ,女性インフルエンサー",2392,0,7.52027E+18,0,0
https://www.tiktok.com/@iphone.shell/video/7520297690320653575,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520297690320653575.jpg,2025/6/27,4982,0,iphone.shell,106,0,"iphone,iphone16,iPhoneケース",いい波のってんねー,#iphone #iphone16 #iPhoneケース,,iPhoneケース,video,453,,0,0,0,0,その他,5,0,7.5203E+18,0,0
https://www.tiktok.com/@fuuuuu_ri/video/7520216517108124935,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520216517108124935.jpg,2025/6/26,140100,0,fuuuuu_ri,12700,496,"きゅーすと,cutiestreet,古澤里紗",オリジナル楽曲,りさと夏ーーーーっ!!⋆⸜🌻⸝‍⋆ #きゅーすと #cutiestreet #古澤里紗,,ふーりー,video,62100,,0,100,0,0,女性インフルエンサー,825,0,7.52022E+18,1,0
https://www.tiktok.com/@touhikusai/video/7520190590630284562,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520190590630284562.jpg,2025/6/27,382700,13400,touhikusai,41800,259,,Bridget made this,夏は男女構わず無地t着てる人がタイプ,,りんか🐈‍⬛🎀,video,94400,,500,4700,0,6,女性インフルエンサー,1246,23,7.52019E+18,132,0
https://www.tiktok.com/@touhikusai/video/7520245749922172167,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520245749922172167.jpg,2025/6/27,562000,17500,touhikusai,37100,652,,son original,カラーする時この状態のスッピンだと激萎えるから必ずその後の予定無くてもメイクしてくww,,りんか🐈‍⬛🎀,video,159600,,600,6400,0,-2,女性インフルエンサー,571,6,7.52025E+18,85,0
https://www.tiktok.com/@nana101313/video/7520196121222778133,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520196121222778133.jpg,2025/6/27,1700000,0,nana101313,139600,452,"09,fyp,15歳 @🖤🤍もえ🖤🤍",YOUR WAY'S BETTER,ディズニー行ってきた！#09 #fyp #15歳 @🖤🤍もえ🖤🤍,,なな,video,500000,,1000,19700,5,38,女性インフルエンサー,22800,200,7.5202E+18,3000,0
https://www.tiktok.com/@serizawa._nao_3rd/video/7519981459243846920,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7519981459243846920.jpg,2025/6/26,13300,400,serizawa._nao_3rd,1021,57,"Cute,wink,slowmo,fyp,CapCut",原聲,#Cute #wink #slowmo #fyp #CapCut,,尚ちゃん🐱🐾,video,3800,,0,0,0,0,女性インフルエンサー,120,0,7.51998E+18,0,0
https://www.tiktok.com/@serizawa._nao_3rd/video/7520167019581279496,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520167019581279496.jpg,2025/6/26,3682,173,serizawa._nao_3rd,318,25,"Cute,prettygirl,slowmo,fyp,CapCut",原聲,#Cute #prettygirl #slowmo #fyp #CapCut,,尚ちゃん🐱🐾,video,1311,,0,0,0,0,女性インフルエンサー,36,0,7.52017E+18,0,0
https://www.tiktok.com/@serizawa._nao_3rd/video/7520352974707658002,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520352974707658002.jpg,2025/6/27,5383,0,serizawa._nao_3rd,473,42,"Cute,jk,slowmo,fyp,CapCut",原聲,#Cute #jk #slowmo #fyp #CapCut,,尚ちゃん🐱🐾,video,1635,,0,0,0,0,女性インフルエンサー,49,0,7.52035E+18,0,0
https://www.tiktok.com/@km.familyyyyy/video/7520425576105020688,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520425576105020688.jpg,2025/6/27,257800,0,km.familyyyyy,1383,47,,Happy,Jewel rises paper🍚💎,,金持ち一家,video,202500,,0,3,0,0,"グルメ,男女インフルエンサー",342,0,7.52043E+18,1,0
https://www.tiktok.com/@tamo__tyan/video/7520063784740752648,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520063784740752648.jpg,2025/6/27,292300,5900,tamo__tyan,22300,52,"福岡グルメ,japanesefood,tiktokfood' by たもグルメ【Japanese food】",森の小さなレストラン,"究極のチョコチップメロンパン ◎ 志免ロン(チョコメロンパン) ¥194 …チョコベースの生地をチョコチップ入りのクッキー生地で覆ったチョコ好きにはたまらない究極のメロンパン😋 一言で例えると通常のチョコチップメロンパンの進化系。 チョコチップメロンパンが好きだった僕には、ほっぺたが落ちるほど絶品な幸せ溢れるチョコメロンパンでした！ 【店舗名】小麦工房 パナシェ 志免本店 【住所】福岡県糟屋郡志免町吉原９４−１ 【営業時間】8:00-18:00 【定休日】月火 【予算】1,000-2,000 【The Ultimate Chocolate Cookie Bread – A Japanese Classic Reimagined 🍫🇯🇵】 Craving something uniquely Japanese and deliciously chocolatey? Meet the Shime-Ron—a rich chocolate bread wrapped in a crunchy, cookie-like crust and filled with melty chocolate chips. It’s a local twist on Japan’s beloved melonpan, a sweet bun famous for its soft center and crisp, cookie top. This isn’t your average chocolate chip bread—it’s a next-level treat that combines comfort, texture, and a whole lot of chocolatey goodness. 👉 Available only at Komugi Kobo Panache in Fukuoka. Don’t miss this must-try bakery gem on your Japan trip! 📍 94-1 Yoshihara, Shime Town, Kasuya District, Fukuoka 🕗 8:00 AM – 6:00 PM (Closed Mon & Tue) 💰 Around $1.25 per bread – totally worth it! #福岡グルメ #japanesefood #tiktokfood' by たもグルメ【Japanese food】",,たもグルメ【Japanese food】,video,74600,,600,5500,-3,12,グルメ,1838,52,7.52006E+18,452,0
https://www.tiktok.com/@tamo__tyan/video/7520435479259532552,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520435479259532552.jpg,2025/6/28,43900,2600,tamo__tyan,1707,35,"愛知グルメ,japanesefood' by たもグルメ【Japanese food】",『カルメン』序曲 オーケストラ,"【YouTube200万人記念】贅沢な日本一のオムライス😋 ◎ ビーフバーグカマンベールチーズWぱっかーんオムライス 3,700円 【店名】とろ〜り卵のオムライスさん太 【住所】愛知県岡崎市羽根町鰻池１１２−３ レストランさん太 【営業時間】平日11:00～15:00（L.0.14:30) 土日11:00～15:30（L.0.15:00）/17:30~21:00（L.O.20:30） 【定休日】月、火 【予算】￥3,000～￥4,000 【YouTubeチャンネル登録200万人達成🎉】 いつも動画を見ていただきありがとうございます☺️ みなさんのおかげでYouTubeのチャンネル登録者200万人達成できました✨ これからも日本の飲食店を投稿していきます😋 愛知県にある僕の大好きなオムライス屋さん「さん太」さんにお祝いしていただきました✨ カマンベールチーズとハンバーグを丸ごと一個載せた人生で一度は食べて欲しいオムライス！ 2025年は、300万人目指してこれからも頑張っていきます！ 応援していただけると嬉しいです✨ 【No.1 Omurice in Japan】 ◎ Double “Pakkān” Omurice with Beef Patty & Camembert Cheese – $25 🏠Restaurant: Torori Tamago no Omurice Santa 📍Location: 112-3 Unagiike, Hanecho, Okazaki City, Aichi Prefecture 🕒 Hours: Weekdays: 11:00 AM – 3:00 PM (Last order 2:30 PM) Weekends: 11:00 AM – 3:30 PM (L.O. 3:00 PM) / 5:30 PM – 9:00 PM (L.O. 8:30 PM) ❌ Closed: Mondays & Tuesdays 💰 Price Range: $20–$30 🎉 2 Million YouTube Subscribers! Thank you so much for always watching my videos! Thanks to all of you, my YouTube channel has hit 2 million subscribers ✨ To celebrate, I visited one of my favorite spots in Aichi—Santa, a legendary omurice restaurant! They made me this insane omurice topped with a whole Camembert cheese AND a juicy beef patty. It’s truly a once-in-a-lifetime dish that you have to try if you visit Japan! 🇯🇵 In 2025, I’m aiming for 3 million subscribers— I’ll keep sharing the best food spots from across Japan! Your support means the world 🙏✨ #愛知グルメ #japanesefood' by たもグルメ【Japanese food】",,たもグルメ【Japanese food】,video,27000,,82,712,1,11,グルメ,195,7,7.52044E+18,83,0
https://www.tiktok.com/@yumuken_gourmet/video/7520175621964582151,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520175621964582151.jpg,2025/6/27,23600,2500,yumuken_gourmet,1054,18,"東京グルメ,japanesefood,tiktokfood",森の小さなレストラン,低糖質クリームをたっぷり挟んだ揚げクリームサンド！やみつきになる食感が最高で何個も食べてしまう美味しさ！ （店名） ・age.3 asakusa （営業時間） ・11:00〜19:00 （定休日） ・不定休 #東京グルメ #japanesefood #tiktokfood,,ゆむけんグルメ,video,11900,,95,458,3,10,グルメ,131,12,7.52018E+18,60,0
https://www.tiktok.com/@muni_gurume_japan/video/7520243578816220424,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520243578816220424.jpg,2025/6/27,1300000,100000,muni_gurume_japan,72200,267,"東京グルメ,tiktokfood,japanfood",キューにストップできません！ - メロメロになっちゃうぞ ver.,"600gのお肉を豪快に盛り付けた極厚カツ丼がインパクト抜群！ 【丸七】 @池袋駅から徒歩4分 国産リブロースを贅沢に使っていて、低温調理したお肉は分厚いにも関わらず柔らかい食感！ サクサクな衣に甘めの和風ダレを滴らせており、肉の旨みとの相性も抜群！ カツの下には半熟卵も敷いていてボリューミーな逸品です！ 極厚カツ丼は4800円 極厚サイズは7（毎月7,17,27）が付く日に5食限定で提供されています！ カツのサイズは180g,300gもあります！ ⏰11:00〜20:00 🏪不定休 📍東京都豊島区西池袋1-12-1 Esola池袋 6F #東京グルメ #tiktokfood #japanfood",,むにぐるめ（唯一無二の絶品グルメ）,video,1032900,,11800,60400,23,154,グルメ,6878,1160,7.52024E+18,5491,0
https://www.tiktok.com/@utiha23/video/7520212788912868609,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520212788912868609.jpg,2025/6/26,70500,0,utiha23,5347,89,"DIO,声真似,ジョジョ,jjba,呪術廻戦,五条悟,伏黒甚爾 @しゃりんジョースター @小塩 りっくん🦓👑",オリジナル楽曲,秋葉原で呪術廻戦に凸るDIOッ‼️#DIO #声真似 #ジョジョ #jjba #呪術廻戦 #五条悟 #伏黒甚爾 @しゃりんジョースター @小塩 りっくん🦓👑,,だいき,video,25700,,164,1671,1,22,エンタメ・おもしろ,567,11,7.52021E+18,159,0
https://www.tiktok.com/@harapeko_jpn/video/7520169114720013575,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520169114720013575.jpg,2025/6/27,25200,1600,harapeko_jpn,781,7,"東京グルメ,tokyo,japanesefood cheesy lovers,this new lemon carbonara and melt‑down raclette omelet are a must‑try! Cheese Tavern CASCINA (Ebisu,Tokyo) Thick Iberico bacon seared to perfection tops a creamy lemon carbonara—rich yet refreshingly balanced. The fluffy open omelet drenched in flowing raclette cheese is a cheese addict’s fantasy. Cozy casual vibe makes it ideal for special moments and surprise dinners. Lemon Carbonara (¥3,190) Water spinach open omelet with raclette cheese (¥3,190) Address: 1‑11‑2 Ebisu Minami,Shibuya-ku,Tokyo (2 min walk from Ebisu Station) Hours: 11:30–14:30,17:30–22:30 (irregular holidays)' by はらぺこグルメ日記(ぺこグルメ)",オリジナル楽曲,"チーズ好き必見！新感覚カルボナーラとラクレットオムレツ！ 店名：Cheese Tavern CASCINA 最寄り駅：恵比寿駅（東京） 厚切りのイベリコ豚ベーコンを香ばしく焼き上げ、サワークリームやレモンを合わせたカルボナーラ！濃厚なコクと爽やかな酸味のバランスが絶妙でコッテリしすぎず最後まで飽きずに食べ進められる新感覚の一皿！ ふわふわに焼き上げたオムレツにとろけるラクレットチーズをたっぷりとかけたチーズ好き歓喜のラクレットも絶品！ カジュアルで温かみのある店内は記念日やサプライズディナーにもぴったりな雰囲気！ 「レモンカルボナーラ」（税込3190円） 「空心菜のふわとろオープンオムレツ ラクレットチーズ」（税込3190円） 住所：東京都渋谷区恵比寿南1-11-2 1F 最寄り駅：恵比寿駅から徒歩2分 営業時間：11時半から14時半、17時半から22時半 定休日：不定休 #東京グルメ #tokyo #japanesefood cheesy lovers, this new lemon carbonara and melt‑down raclette omelet are a must‑try! Cheese Tavern CASCINA (Ebisu, Tokyo) Thick Iberico bacon seared to perfection tops a creamy lemon carbonara—rich yet refreshingly balanced. The fluffy open omelet drenched in flowing raclette cheese is a cheese addict’s fantasy. Cozy casual vibe makes it ideal for special moments and surprise dinners. Lemon Carbonara (¥3,190) Water spinach open omelet with raclette cheese (¥3,190) Address: 1‑11‑2 Ebisu Minami, Shibuya-ku, Tokyo (2 min walk from Ebisu Station) Hours: 11:30–14:30, 17:30–22:30 (irregular holidays)' by はらぺこグルメ日記(ぺこグルメ)",,はらぺこグルメ日記(ぺこグルメ),video,12200,,36,295,0,3,グルメ,117,4,7.52017E+18,41,0
https://www.tiktok.com/@saya___0805/video/7520196420050357511,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520196420050357511.jpg,2025/6/27,12700,900,saya___0805,659,13,"愛知グルメ,愛知カフェ,安城カフェ,japanesefood,match",STOP GENERATION,ふわっふわぷるぷるの濃厚抹茶パンケーキ🥞🍃 📍愛知/安城 「さかい珈琲」 #愛知グルメ #愛知カフェ #安城カフェ #japanesefood #match,,さや【グルメ巡り】,video,5139,,30,171,1,2,グルメ,97,5,7.5202E+18,31,0
https://www.tiktok.com/@homame7/video/7520224383709760776,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520224383709760776.jpg,2025/6/26,16300,0,homame7,683,13,"cover,右肩の蝶,歌ってみた,ボカロ,ぼくわたチャンネル,鏡音レン,VOCALOID",オリジナル楽曲,右肩の蝶 歌ってみた！フルもあります🦋 #cover #右肩の蝶 #歌ってみた #ボカロ #ぼくわたチャンネル #鏡音レン #VOCALOID,,ほまめ🥒,video,6281,,37,274,0,8,エンタメ・おもしろ,71,7,7.52022E+18,35,0
https://www.tiktok.com/@homame7/video/7520242838785903879,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520242838785903879.jpg,2025/6/26,6404,681,homame7,245,4,"クリープハイプ,おやすみ泣き声さよなら歌姫,歌ってみた,cover,TakoyakiKZY,Creephyp,初音ミク,ボカロ",オリジナル楽曲,｢おやすみ泣き声、さよなら歌姫｣ミクのcoverバージョンが素敵すぎて歌ってみた。。 #クリープハイプ #おやすみ泣き声さよなら歌姫 #歌ってみた #cover #TakoyakiKZY #Creephyp #初音ミク #ボカロ,,ほまめ🥒,video,4338,,12,99,0,2,エンタメ・おもしろ,23,4,7.52024E+18,18,0
https://www.tiktok.com/@sakii_0405_/video/7520229033842363666,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520229033842363666.jpg,2025/6/27,188000,4300,sakii_0405_,17300,224,,オリジナル楽曲,美少女キャラってなんであんなにキラキラしてるの？？,,主人公,video,67100,,200,2300,4,26,エンタメ・おもしろ,1728,10,7.52023E+18,264,0
https://www.tiktok.com/@tenshinryu/video/7520268677594238216,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520268677594238216.jpg,2025/6/26,3548,821,tenshinryu,241,3,,日本伝統音楽2（和太鼓）,刀尖稽古 Tōsen-Geiko 刀尖稽古（とうせんげいこ）。 遠間より、接近しつつギリギリを剣先を通過させる稽古法です。 間合いのコントロール、身体の遣い方など多くを学べます。 また受ける側も度胸剣と、見切りの稽古になります。' by 古武術 天心流兵法,,古武術 天心流兵法,video,3204,,0,0,0,0,スポーツ,15,0,7.52027E+18,0,0
https://www.tiktok.com/@yedaode/video/7520231269255499015,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520231269255499015.jpg,2025/6/26,8228,0,yedaode,95,3,"ゲーム,面白い,おすすめ",オリジナル楽曲,楽しい麻雀ゲームです！#ゲーム #面白い #おすすめ,,夜の島,video,3583,,1,10,0,0,エンタメ・おもしろ,6,0,7.52023E+18,1,0
https://www.tiktok.com/@mr.bounce2015/video/7520160712195345685,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520160712195345685.jpg,2025/6/26,146800,0,mr.bounce2015,3490,56,"ピットブル,犬の食事,ASMR,犬の咀嚼音,ピットブルの食事  @BounceThePitbullﾊﾞｳﾝｽﾁｬﾝﾈﾙ🇯🇵",オリジナル楽曲,ピットブルの咀嚼音 🍖お肉はこちらで購入してます👇 　　　　　　https://www.wan-mart.com/ #ピットブル #犬の食事 #ASMR #犬の咀嚼音 #ピットブルの食事  @BounceThePitbullﾊﾞｳﾝｽﾁｬﾝﾈﾙ🇯🇵,,BounceThePitbullﾊﾞｳﾝｽﾁｬﾝﾈﾙ🇯🇵,video,22600,,88,619,0,11,動物,183,3,7.52016E+18,32,0
https://www.tiktok.com/@akihiradayo/video/7520200005408410881,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520200005408410881.jpg,2025/6/26,53200,0,akihiradayo,3270,26,あきひら,オリジナル楽曲,【逆】進撃したくない巨人#あきひら,,あきひら。,video,10600,,0,1,0,-12,エンタメ・おもしろ,339,0,7.5202E+18,0,0
https://www.tiktok.com/@jun1515/video/7520182014641753362,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520182014641753362.jpg,2025/6/27,164000,5900,jun1515,9064,206,"junnadayoo,じゅんな,じゅんゆな,双子,twins,vlog,02",nhạc nền,ゆうなとデートVLOG@ゆうな♊️👯유나 #junnadayoo #じゅんな #じゅんゆな #双子 #twins #vlog #02,,じゅんなJUNNA♊️👯,video,62500,,86,1006,1,10,女性インフルエンサー,1027,7,7.52018E+18,102,0
https://www.tiktok.com/@matsurino0210/video/7520191968161434888,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520191968161434888.jpg,2025/6/27,881400,21700,matsurino0210,57700,282,"サブスク,おすすめ,04,野球女子' by 松本里乃【野球girl】",超最強 スマホの裏側 ver.,最近、誹謗中傷多いんだけど開示請求ってのがあるんだよ^ ^アンチする人は親の育て方が悪いですって全国民に言い回ってるようなものだよ🙂‍↕️🙂‍↕️#サブスク #おすすめ #04 #野球女子' by 松本里乃【野球girl】,,松本里乃【野球girl】,video,334300,,400,11000,5,47,スポーツ,6987,47,7.52019E+18,1396,0
https://www.tiktok.com/@tsusshinofude11/video/7520187116429511943,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520187116429511943.jpg,2025/6/26,131700,0,tsusshinofude11,10800,131,"ragatha,tadc,drawing,theamazingdigitalcircus,art,ラガタ,イラスト,描いてみた,つっしーの筆' by つっしーの筆【24Brush】",original sound,@💞に返信 ラガタを描いてみた！ #ragatha #tadc #drawing #theamazingdigitalcircus #art #ラガタ #イラスト #描いてみた #つっしーの筆' by つっしーの筆【24Brush】,,つっしーの筆【24Brush】,video,84400,,200,6396,4,41,アーティスト,1166,29,7.52019E+18,626,0
https://www.tiktok.com/@akitonton/video/7520195708528430354,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520195708528430354.jpg,2025/6/27,709000,1200,akitonton,9520,210,"教えてとんとん,あきとんとん,縦型授業,勉強",オリジナル楽曲,【保存版】ケーキを5等分する方法。円を五等分 #教えてとんとん #あきとんとん #縦型授業 #勉強,,あきとんとん🤔,video,105100,,25,769,6,29,教育,649,-2,7.5202E+18,38,0
https://www.tiktok.com/@new.kota/video/7520181711053901057,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520181711053901057.jpg,2025/6/27,3200000,200000,new.kota,92400,320,,オリジナル楽曲,@名前募集中  結婚相手誰なん??,,パンナコタ🌶🔥,video,1400000,,5100,33800,9,75,男性インフルエンサー,3883,221,7.52018E+18,1495,0
https://www.tiktok.com/@epithymia_official/video/7520218941965307154,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520218941965307154.jpg,2025/6/27,3329,285,epithymia_official,564,57,"fyp,viral,trending,tiktok,epithymia,エピシミア,boom",boom,#fyp #viral #trending #tiktok #epithymia #エピシミア #boom,,EPITHYMiA official,video,1580,,36,206,6,32,アーティスト,65,4,7.52022E+18,25,0
https://www.tiktok.com/@motokano._.29/video/7520211527685786887,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7520211527685786887.jpg,2025/6/26,695500,200,motokano._.29,5736,24,"PR,ナリスアップ,日焼け止め,by365' by もとかの🧃",オリジナル楽曲,初めて使った時、不思議な感覚すぎて感動した！！！🌤️ 顔にも体にも使えるから1本持っておくと便利かも( ˘ᵕ˘ )♡♡ #PR #ナリスアップ #日焼け止め #by365' by もとかの🧃,,もとかの🧃,video,415501,,582,3685,0,7,"女性インフルエンサー,美容",537,62,7.52021E+18,370,1
